split,subject_key,site,threshold,min_size_voxels,dice,predicted_voxels,reference_voxels,volume_ratio,recall_voxelwise
train,training_Singapore_Singapore_52,Singapore,1.35,0,0.3064974426974806,3631,1648,2.2032766990291264,0.49089805825242716
train,training_Singapore_Singapore_52,Singapore,1.35,2,0.32522303325223034,3284,1648,1.9927184466019416,0.4866504854368932
train,training_Singapore_Singapore_52,Singapore,1.35,3,0.33402922755741127,3142,1648,1.9065533980582525,0.4854368932038835
train,training_Singapore_Singapore_52,Singapore,1.35,5,0.3365259033521985,2946,1648,1.787621359223301,0.4690533980582524
train,training_Singapore_Singapore_52,Singapore,1.4,0,0.35810055865921786,1932,1648,1.1723300970873787,0.38895631067961167
train,training_Singapore_Singapore_52,Singapore,1.4,2,0.37168141592920356,1742,1648,1.0570388349514563,0.38228155339805825
train,training_Singapore_Singapore_52,Singapore,1.4,3,0.3776307877330126,1678,1648,1.0182038834951457,0.38106796116504854
train,training_Singapore_Singapore_52,Singapore,1.4,5,0.384979488797728,1521,1648,0.9229368932038835,0.37014563106796117
train,training_Singapore_Singapore_52,Singapore,1.5,0,0.3165529010238908,696,1648,0.4223300970873786,0.22512135922330098
train,training_Singapore_Singapore_52,Singapore,1.5,2,0.32263736263736265,627,1648,0.3804611650485437,0.22269417475728157
train,training_Singapore_Singapore_52,Singapore,1.5,3,0.3251231527093596,585,1648,0.3549757281553398,0.22026699029126215
train,training_Singapore_Singapore_52,Singapore,1.5,5,0.32489645651173493,525,1648,0.31856796116504854,0.21419902912621358
train,training_Singapore_Singapore_52,Singapore,1.6,0,0.17591623036649215,262,1648,0.15898058252427186,0.10194174757281553
train,training_Singapore_Singapore_52,Singapore,1.6,2,0.1762208067940552,236,1648,0.14320388349514562,0.10072815533980582
train,training_Singapore_Singapore_52,Singapore,1.6,3,0.16916488222698073,220,1648,0.13349514563106796,0.09587378640776699
train,training_Singapore_Singapore_52,Singapore,1.6,5,0.16421968461120173,191,1648,0.11589805825242719,0.09162621359223301
train,training_Singapore_Singapore_53,Singapore,1.05,0,0.004048899974274945,178433,381,468.3280839895013,0.9501312335958005
train,training_Singapore_Singapore_53,Singapore,1.05,2,0.004052889082949877,178257,381,467.86614173228344,0.9501312335958005
train,training_Singapore_Singapore_53,Singapore,1.05,3,0.004054841166718939,178171,381,467.6404199475066,0.9501312335958005
train,training_Singapore_Singapore_53,Singapore,1.05,5,0.004045905901867168,178071,381,467.37795275590554,0.94750656167979
train,training_Singapore_Singapore_53,Singapore,1.1,0,0.0050752907718671384,136754,381,358.93438320209975,0.9133858267716536
train,training_Singapore_Singapore_53,Singapore,1.1,2,0.0050562249289425034,136480,381,358.21522309711287,0.9081364829396326
train,training_Singapore_Singapore_53,Singapore,1.1,3,0.005016123253314225,136378,381,357.9475065616798,0.9002624671916011
train,training_Singapore_Singapore_53,Singapore,1.1,5,0.004786404853736543,136256,381,357.62729658792654,0.8582677165354331
train,training_Singapore_Singapore_53,Singapore,1.15,0,0.006489657735852848,99162,381,260.26771653543307,0.847769028871391
train,training_Singapore_Singapore_53,Singapore,1.15,2,0.0063951904939628995,98756,381,259.2020997375328,0.8320209973753281
train,training_Singapore_Singapore_53,Singapore,1.15,3,0.0062091073649721395,98506,381,258.5459317585302,0.8057742782152231
train,training_Singapore_Singapore_53,Singapore,1.15,5,0.005983105333076432,98230,381,257.82152230971127,0.7742782152230971
train,training_Singapore_Singapore_53,Singapore,1.2,0,0.008621205771418308,66431,381,174.35958005249344,0.7559055118110236
train,training_Singapore_Singapore_53,Singapore,1.2,2,0.008392326153567494,65870,381,172.88713910761155,0.7296587926509186
train,training_Singapore_Singapore_53,Singapore,1.2,3,0.008255307525380519,65516,381,171.95800524934384,0.7139107611548556
train,training_Singapore_Singapore_53,Singapore,1.2,5,0.008037651661012805,65061,381,170.76377952755905,0.6902887139107612
train,training_Singapore_Singapore_53,Singapore,1.25,0,0.012527125665811796,40171,381,105.43569553805774,0.6666666666666666
train,training_Singapore_Singapore_53,Singapore,1.25,2,0.012106902441474932,39431,381,103.49343832020998,0.6325459317585301
train,training_Singapore_Singapore_53,Singapore,1.25,3,0.012262134934364505,38927,381,102.17060367454069,0.6325459317585301
train,training_Singapore_Singapore_53,Singapore,1.25,5,0.011781727986771393,38323,381,100.58530183727034,0.5984251968503937
train,training_Singapore_Singapore_53,Singapore,1.3,0,0.017868199911543564,22229,381,58.343832020997375,0.5301837270341208
train,training_Singapore_Singapore_53,Singapore,1.3,2,0.017977528089887642,21424,381,56.23097112860892,0.5144356955380578
train,training_Singapore_Singapore_53,Singapore,1.3,3,0.017780704642739547,20878,381,54.797900262467195,0.49606299212598426
train,training_Singapore_Singapore_53,Singapore,1.3,5,0.017823412602315108,20266,381,53.191601049868765,0.48293963254593175
train,training_Singapore_Singapore_53,Singapore,1.35,0,0.022320313150662113,11626,381,30.514435695538058,0.35170603674540685
train,training_Singapore_Singapore_53,Singapore,1.35,2,0.02263007840342124,10843,381,28.459317585301836,0.3333333333333333
train,training_Singapore_Singapore_53,Singapore,1.35,3,0.02322125208991269,10385,381,27.257217847769027,0.32808398950131235
train,training_Singapore_Singapore_53,Singapore,1.35,5,0.023069403714565007,9849,381,25.8503937007874,0.30971128608923887
train,training_Singapore_Singapore_53,Singapore,1.4,0,0.031017566070580788,5938,381,15.585301837270341,0.2572178477690289
train,training_Singapore_Singapore_53,Singapore,1.4,2,0.030355294929285962,5417,381,14.217847769028872,0.23097112860892388
train,training_Singapore_Singapore_53,Singapore,1.4,3,0.031941923774954625,5129,381,13.461942257217848,0.23097112860892388
train,training_Singapore_Singapore_53,Singapore,1.4,5,0.03021499128413713,4782,381,12.551181102362206,0.2047244094488189
train,training_Singapore_Singapore_53,Singapore,1.5,0,0.042803638309256285,1488,381,3.905511811023622,0.10498687664041995
train,training_Singapore_Singapore_53,Singapore,1.5,2,0.03653506187389511,1316,381,3.454068241469816,0.08136482939632546
train,training_Singapore_Singapore_53,Singapore,1.5,3,0.033271719038817,1242,381,3.2598425196850394,0.07086614173228346
train,training_Singapore_Singapore_53,Singapore,1.5,5,0.03590425531914894,1123,381,2.94750656167979,0.07086614173228346
train,training_Singapore_Singapore_53,Singapore,1.6,0,0.025031289111389236,418,381,1.0971128608923884,0.026246719160104987
train,training_Singapore_Singapore_53,Singapore,1.6,2,0.016574585635359115,343,381,0.9002624671916011,0.015748031496062992
train,training_Singapore_Singapore_53,Singapore,1.6,3,0.017391304347826087,309,381,0.8110236220472441,0.015748031496062992
train,training_Singapore_Singapore_53,Singapore,1.6,5,0.0,246,381,0.6456692913385826,0.0
train,training_Singapore_Singapore_54,Singapore,1.05,0,0.0026447304936234595,167619,262,639.7671755725191,0.8473282442748091
train,training_Singapore_Singapore_54,Singapore,1.05,2,0.0026484693755815894,167382,262,638.8625954198474,0.8473282442748091
train,training_Singapore_Singapore_54,Singapore,1.05,3,0.002650303232892412,167266,262,638.4198473282443,0.8473282442748091
train,training_Singapore_Singapore_54,Singapore,1.05,5,0.0026042911071821094,167154,262,637.9923664122138,0.8320610687022901
train,training_Singapore_Singapore_54,Singapore,1.1,0,0.003565466833055119,123144,262,470.01526717557255,0.8396946564885496
train,training_Singapore_Singapore_54,Singapore,1.1,2,0.003576654202568688,122758,262,468.5419847328244,0.8396946564885496
train,training_Singapore_Singapore_54,Singapore,1.1,3,0.0035673562469457566,122518,262,467.62595419847327,0.8358778625954199
train,training_Singapore_Singapore_54,Singapore,1.1,5,0.003526185190022202,122250,262,466.60305343511453,0.8244274809160306
train,training_Singapore_Singapore_54,Singapore,1.15,0,0.004730023078856569,87264,262,333.0687022900763,0.7900763358778626
train,training_Singapore_Singapore_54,Singapore,1.15,2,0.004717578156462507,86647,262,330.71374045801525,0.7824427480916031
train,training_Singapore_Singapore_54,Singapore,1.15,3,0.004648204891021564,86223,262,329.09541984732823,0.767175572519084
train,training_Singapore_Singapore_54,Singapore,1.15,5,0.004676267361515017,85704,262,327.1145038167939,0.767175572519084
train,training_Singapore_Singapore_54,Singapore,1.2,0,0.006302591437862483,59396,262,226.70229007633588,0.7175572519083969
train,training_Singapore_Singapore_54,Singapore,1.2,2,0.006280340835794548,58652,262,223.86259541984734,0.7061068702290076
train,training_Singapore_Singapore_54,Singapore,1.2,3,0.0061614294516327784,58166,262,222.00763358778627,0.6870229007633588
train,training_Singapore_Singapore_54,Singapore,1.2,5,0.006119697126854061,57584,262,219.78625954198472,0.6755725190839694
train,training_Singapore_Singapore_54,Singapore,1.25,0,0.008681152899452135,37521,262,143.20992366412213,0.6259541984732825
train,training_Singapore_Singapore_54,Singapore,1.25,2,0.00864958373878257,36734,262,140.206106870229,0.6106870229007634
train,training_Singapore_Singapore_54,Singapore,1.25,3,0.008553100498930863,36216,262,138.2290076335878,0.5954198473282443
train,training_Singapore_Singapore_54,Singapore,1.25,5,0.008712163520607618,35550,262,135.68702290076337,0.5954198473282443
train,training_Singapore_Singapore_54,Singapore,1.3,0,0.012703847193440851,21936,262,83.72519083969466,0.5381679389312977
train,training_Singapore_Singapore_54,Singapore,1.3,2,0.012778658707210148,21180,262,80.83969465648855,0.5229007633587787
train,training_Singapore_Singapore_54,Singapore,1.3,3,0.013055079092814942,20726,262,79.10687022900764,0.5229007633587787
train,training_Singapore_Singapore_54,Singapore,1.3,5,0.01177336276674025,20123,262,76.80534351145039,0.4580152671755725
train,training_Singapore_Singapore_54,Singapore,1.35,0,0.017413143574717457,11683,262,44.591603053435115,0.3969465648854962
train,training_Singapore_Singapore_54,Singapore,1.35,2,0.0183290328321025,10977,262,41.896946564885496,0.3931297709923664
train,training_Singapore_Singapore_54,Singapore,1.35,3,0.017924789799501063,10561,262,40.30916030534351,0.3702290076335878
train,training_Singapore_Singapore_54,Singapore,1.35,5,0.015906886517943745,10048,262,38.35114503816794,0.31297709923664124
train,training_Singapore_Singapore_54,Singapore,1.4,0,0.02601679565288984,5811,262,22.1793893129771,0.3015267175572519
train,training_Singapore_Singapore_54,Singapore,1.4,2,0.026954177897574125,5303,262,20.240458015267176,0.2862595419847328
train,training_Singapore_Singapore_54,Singapore,1.4,3,0.02679750896395546,5037,262,19.22519083969466,0.27099236641221375
train,training_Singapore_Singapore_54,Singapore,1.4,5,0.024984888172476325,4701,262,17.942748091603054,0.2366412213740458
train,training_Singapore_Singapore_54,Singapore,1.5,0,0.026615969581749048,1316,262,5.022900763358779,0.08015267175572519
train,training_Singapore_Singapore_54,Singapore,1.5,2,0.020558002936857563,1100,262,4.198473282442748,0.05343511450381679
train,training_Singapore_Singapore_54,Singapore,1.5,3,0.013377926421404682,934,262,3.564885496183206,0.030534351145038167
train,training_Singapore_Singapore_54,Singapore,1.5,5,0.009345794392523364,808,262,3.0839694656488548,0.019083969465648856
train,training_Singapore_Singapore_54,Singapore,1.6,0,0.02460456942003515,307,262,1.1717557251908397,0.026717557251908396
train,training_Singapore_Singapore_54,Singapore,1.6,2,0.02,238,262,0.9083969465648855,0.019083969465648856
train,training_Singapore_Singapore_54,Singapore,1.6,3,0.012711864406779662,210,262,0.8015267175572519,0.011450381679389313
train,training_Singapore_Singapore_54,Singapore,1.6,5,0.0,187,262,0.7137404580152672,0.0
train,training_Singapore_Singapore_55,Singapore,1.05,0,0.015094084201976445,117227,965,121.47875647668394,0.9243523316062177
train,training_Singapore_Singapore_55,Singapore,1.05,2,0.015150099783448686,116790,965,121.02590673575129,0.9243523316062177
train,training_Singapore_Singapore_55,Singapore,1.05,3,0.015178715764934103,116568,965,120.79585492227979,0.9243523316062177
train,training_Singapore_Singapore_55,Singapore,1.05,5,0.015048498135999523,116256,965,120.47253886010363,0.9139896373056995
train,training_Singapore_Singapore_55,Singapore,1.1,0,0.0224298589541219,77591,965,80.40518134715026,0.9129533678756476
train,training_Singapore_Singapore_55,Singapore,1.1,2,0.022570001668998987,76926,965,79.7160621761658,0.910880829015544
train,training_Singapore_Singapore_55,Singapore,1.1,3,0.022605576558326776,76538,965,79.3139896373057,0.9077720207253887
train,training_Singapore_Singapore_55,Singapore,1.1,5,0.022621613900215568,76041,965,78.79896373056995,0.9025906735751296
train,training_Singapore_Singapore_55,Singapore,1.15,0,0.0357697653503393,47959,965,49.69844559585492,0.9067357512953368
train,training_Singapore_Singapore_55,Singapore,1.15,2,0.03628212046992403,47213,965,48.92538860103627,0.9056994818652849
train,training_Singapore_Singapore_55,Singapore,1.15,3,0.03658178462054789,46709,965,48.403108808290156,0.9036269430051813
train,training_Singapore_Singapore_55,Singapore,1.15,5,0.03689378161261529,46089,965,47.76062176165803,0.8994818652849741
train,training_Singapore_Singapore_55,Singapore,1.2,0,0.05944358043891481,27970,965,28.984455958549223,0.8911917098445595
train,training_Singapore_Singapore_55,Singapore,1.2,2,0.06116120754178993,27092,965,28.074611398963732,0.8891191709844559
train,training_Singapore_Singapore_55,Singapore,1.2,3,0.062021133664984206,26574,965,27.537823834196892,0.8849740932642487
train,training_Singapore_Singapore_55,Singapore,1.2,5,0.06308680001484396,25982,965,26.92435233160622,0.8808290155440415
train,training_Singapore_Singapore_55,Singapore,1.25,0,0.09671294648154741,15889,965,16.465284974093265,0.844559585492228
train,training_Singapore_Singapore_55,Singapore,1.25,2,0.10072387551815876,15198,965,15.74922279792746,0.8435233160621761
train,training_Singapore_Singapore_55,Singapore,1.25,3,0.10285423685716102,14766,965,15.301554404145078,0.8383419689119171
train,training_Singapore_Singapore_55,Singapore,1.25,5,0.10625784708914293,14168,965,14.681865284974092,0.8331606217616581
train,training_Singapore_Singapore_55,Singapore,1.3,0,0.1484287030402293,8804,965,9.123316062176166,0.7512953367875648
train,training_Singapore_Singapore_55,Singapore,1.3,2,0.15639913232104122,8255,965,8.55440414507772,0.7471502590673575
train,training_Singapore_Singapore_55,Singapore,1.3,3,0.16120341266277505,7943,965,8.231088082901554,0.7440414507772021
train,training_Singapore_Singapore_55,Singapore,1.3,5,0.1687228292797556,7546,965,7.8196891191709845,0.7440414507772021
train,training_Singapore_Singapore_55,Singapore,1.35,0,0.21967725143154607,4798,965,4.972020725388601,0.655958549222798
train,training_Singapore_Singapore_55,Singapore,1.35,2,0.23286908077994428,4420,965,4.580310880829016,0.649740932642487
train,training_Singapore_Singapore_55,Singapore,1.35,3,0.23883457926011117,4252,965,4.406217616580311,0.6455958549222798
train,training_Singapore_Singapore_55,Singapore,1.35,5,0.24591470705460342,4053,965,4.2,0.6393782383419689
train,training_Singapore_Singapore_55,Singapore,1.4,0,0.2805755395683453,2649,965,2.745077720207254,0.5253886010362694
train,training_Singapore_Singapore_55,Singapore,1.4,2,0.29422066549912435,2461,965,2.550259067357513,0.522279792746114
train,training_Singapore_Singapore_55,Singapore,1.4,3,0.30090634441087616,2345,965,2.430051813471503,0.5160621761658031
train,training_Singapore_Singapore_55,Singapore,1.4,5,0.31133564887906534,2202,965,2.2818652849740935,0.510880829015544
train,training_Singapore_Singapore_55,Singapore,1.5,0,0.303477344573235,933,965,0.966839378238342,0.29844559585492225
train,training_Singapore_Singapore_55,Singapore,1.5,2,0.30497237569060776,845,965,0.8756476683937824,0.2860103626943005
train,training_Singapore_Singapore_55,Singapore,1.5,3,0.30821147356580425,813,965,0.8424870466321244,0.2839378238341969
train,training_Singapore_Singapore_55,Singapore,1.5,5,0.31354466858789626,770,965,0.7979274611398963,0.28186528497409324
train,training_Singapore_Singapore_55,Singapore,1.6,0,0.20194465220643232,372,965,0.3854922279792746,0.13989637305699482
train,training_Singapore_Singapore_55,Singapore,1.6,2,0.2018348623853211,343,965,0.35544041450777203,0.13678756476683937
train,training_Singapore_Singapore_55,Singapore,1.6,3,0.19195046439628483,327,965,0.338860103626943,0.12849740932642487
train,training_Singapore_Singapore_55,Singapore,1.6,5,0.18862042088854247,318,965,0.3295336787564767,0.12538860103626942
train,training_Singapore_Singapore_57,Singapore,1.05,0,0.13144382830149928,72715,5189,14.013297359799576,0.986702640200424
train,training_Singapore_Singapore_57,Singapore,1.05,2,0.13231341740748398,72203,5189,13.914627095779533,0.986702640200424
train,training_Singapore_Singapore_57,Singapore,1.05,3,0.13279385828405435,71923,5189,13.860666795143572,0.986702640200424
train,training_Singapore_Singapore_57,Singapore,1.05,5,0.1334915068636014,71520,5189,13.783002505299672,0.986702640200424
train,training_Singapore_Singapore_57,Singapore,1.1,0,0.20787946655807799,43926,5189,8.465214877625748,0.9838119098092118
train,training_Singapore_Singapore_57,Singapore,1.1,2,0.21093298074539293,43215,5189,8.32819425708229,0.9838119098092118
train,training_Singapore_Singapore_57,Singapore,1.1,3,0.21285559355968967,42759,5189,8.240316053189439,0.9834264790903835
train,training_Singapore_Singapore_57,Singapore,1.1,5,0.2153119132507753,42212,5189,8.134900751589901,0.9834264790903835
train,training_Singapore_Singapore_57,Singapore,1.15,0,0.33655924706508367,24880,5189,4.794758142223936,0.9751397186355752
